eng-fiction;1897;Clauset top 5000 types;1.2146887252479792
eng-fiction;1897;PDF Regression top 5000 types;1.0711494531829437
eng-fiction;1898;Clauset top 5000 types;1.2149636141210796
eng-fiction;1898;PDF Regression top 5000 types;1.078904680586675
eng-fiction;1899;Clauset top 5000 types;1.2137633196264508
eng-fiction;1899;PDF Regression top 5000 types;1.0834573626792456
eng-fiction;1900;Clauset top 5000 types;1.21468551017344
eng-fiction;1900;PDF Regression top 5000 types;1.0838047124599592
eng-fiction;1901;Clauset top 5000 types;1.214305729493499
eng-fiction;1901;PDF Regression top 5000 types;1.0865900262472898
eng-fiction;1902;Clauset top 5000 types;1.213667805120349
eng-fiction;1902;PDF Regression top 5000 types;1.061973229174758
eng-fiction;1903;Clauset top 5000 types;1.2137781893461945
eng-fiction;1903;PDF Regression top 5000 types;1.0705337895127633
eng-fiction;1904;Clauset top 5000 types;1.2134006860107183
eng-fiction;1904;PDF Regression top 5000 types;1.0726437464505665
