"Analysis";"Langauge Code";"Year";"Breakpoint 1";"Breakpoint 2";"alpha";"beta1";"beta2";"intercept"
"Double Breakpoint R";"eng-gb";1994;8.36347412324758;10.271632337577;-0.924643399781197;-0.470118127802326;-0.260348045905708;18.1135572295145
"Double Breakpoint R";"eng-gb";1995;8.40723178612415;10.2591343513224;-0.928172940586407;-0.478251298233693;-0.251810624031089;18.1681650170805
"Double Breakpoint R";"eng-gb";1996;8.37677686905139;10.225960242066;-0.926070707969789;-0.476305763563309;-0.252999355513967;18.2928471138806
"Double Breakpoint R";"eng-gb";1997;8.35409663919588;10.2076804334748;-0.922688856450604;-0.475697904202752;-0.255010532933357;18.2424780307358
"Double Breakpoint R";"eng-gb";1998;8.36499901897126;10.192945282236;-0.92525959441567;-0.477921617585943;-0.248594054898889;18.3680002471154
"Double Breakpoint R";"eng-gb";1999;8.37766109324177;10.2321221977908;-0.924142876547475;-0.483688198931274;-0.245973169417565;18.4116579878999
"Double Breakpoint R";"eng-gb";2000;8.33344690071633;10.1221595500768;-0.91922948232422;-0.479843283297246;-0.245862121367694;18.5722931842947
"Double Breakpoint R";"eng-gb";1800;8.24491595180014;9.83164879930875;-0.985706536767025;-0.357415506799105;-0.361340245496348;15.7045159604212
"Double Breakpoint R";"eng-gb";1801;8.28945044688392;9.8065965838473;-0.99511266765479;-0.378476819366703;-0.38561939966296;16.045694625627
"Double Breakpoint R";"eng-gb";1802;8.24217460404367;9.78340906930259;-0.970952027582529;-0.410559258431409;-0.388272548238749;15.6926868681627
"Double Breakpoint R";"eng-gb";1803;8.25308021414489;9.82901521392895;-0.996782388970174;-0.381068330798233;-0.398840754972031;16.0132899564371
"Double Breakpoint R";"eng-gb";1804;8.2124186762406;9.72614650896076;-0.976397417569007;-0.392873153864272;-0.377284710071791;15.8372982771052
"Double Breakpoint R";"eng-gb";1805;8.29428188632391;9.80546251554568;-0.986142228283049;-0.396054573981821;-0.361186760099395;16.046581092678
"Double Breakpoint R";"eng-gb";1806;8.26557359881477;9.74031757560465;-0.98201808297445;-0.361363764929903;-0.40728294495046;16.1816321894377
"Double Breakpoint R";"eng-gb";1807;8.3313811246976;9.79567389637188;-0.982745533571929;-0.365266871434779;-0.37192848202608;16.2788674317771
"Double Breakpoint R";"eng-gb";1808;8.29514132887661;9.86738653874959;-1.00691305286906;-0.371135045717002;-0.363753619264952;16.4232292494156
"Double Breakpoint R";"eng-gb";1809;8.27707894140191;9.81059122716622;-0.992001745834706;-0.384926938659404;-0.374872063595752;16.2452768438703
"Double Breakpoint R";"eng-gb";1810;8.38032891006984;9.92661542767224;-0.991332039753687;-0.36878730058887;-0.369824316210972;16.6454659615526
"Double Breakpoint R";"eng-gb";1811;8.3533201220042;9.88606658866543;-1.01240952970067;-0.395162629966398;-0.379792652176412;16.5488373510868
"Double Breakpoint R";"eng-gb";1812;8.2306025676097;9.72510707029597;-1.00853092284878;-0.378427232095038;-0.380115386430176;16.6448026294069
"Double Breakpoint R";"eng-gb";1813;8.21523011881017;9.76222225894142;-0.989451244589494;-0.356066882685857;-0.447404029382349;16.406859666454
"Double Breakpoint R";"eng-gb";1814;8.2289382225061;9.7119476279247;-0.992109800028674;-0.377832579800793;-0.366677312755047;16.360372457016
"Double Breakpoint R";"eng-gb";1815;8.20562341687095;9.78363982002115;-0.990777844934276;-0.38955222679257;-0.394259699598457;16.3389327865383
"Double Breakpoint R";"eng-gb";1816;8.29447093343303;9.79134891842763;-0.987021163018972;-0.399914640911228;-0.41350529589581;16.3616676213036
"Double Breakpoint R";"eng-gb";1817;8.19876930712368;9.73065374693859;-0.98481548268581;-0.41554153572689;-0.403232240151146;16.3565096909018
"Double Breakpoint R";"eng-gb";1818;8.27211304247794;9.73918127800382;-0.983529403860952;-0.413006208772221;-0.378739046091967;16.3648865351783
"Double Breakpoint R";"eng-gb";1819;8.25654641428218;9.76427670504534;-0.984767556181607;-0.40369877126319;-0.387209541792645;16.2871707088872
"Double Breakpoint R";"eng-gb";1820;8.25191804825919;9.74425363639726;-0.991095992755163;-0.419720585325038;-0.422367275020521;16.7059797127876
"Double Breakpoint R";"eng-gb";1821;8.34932533736762;9.82369466220407;-0.992698660362392;-0.379619674005619;-0.379368238580378;16.5084086739511
"Double Breakpoint R";"eng-gb";1822;8.27503065590979;9.76756736689085;-0.993476849767089;-0.395942739323498;-0.386062776280901;16.7589034470411
"Double Breakpoint R";"eng-gb";1823;8.22235903437316;9.69554292225594;-0.995883454305629;-0.383749969434514;-0.400189928763888;16.7861863464159
"Double Breakpoint R";"eng-gb";1824;8.24900461667069;9.7221239967161;-0.996524464269507;-0.377974530987457;-0.405049698217812;16.9707794212331
"Double Breakpoint R";"eng-gb";1825;8.29719792330202;9.77916325179081;-0.988769334148583;-0.394928306884387;-0.405405479425297;16.9842154739138
"Double Breakpoint R";"eng-gb";1826;8.31508933334885;9.8097241957004;-0.991642598338653;-0.393131630596152;-0.409040898346984;16.7894303176397
"Double Breakpoint R";"eng-gb";1827;8.29674404414427;9.80787631389069;-0.986098119671327;-0.3934527646815;-0.409896513265548;16.6685782030696
"Double Breakpoint R";"eng-gb";1828;8.2836564630043;9.78570846879187;-0.98675615479642;-0.400430241679094;-0.403350351438006;16.7557328776624
"Double Breakpoint R";"eng-gb";1829;8.27357921510721;9.73607574915781;-0.985000262307533;-0.387817822722821;-0.38507574649657;16.7022092256748
"Double Breakpoint R";"eng-gb";1830;8.34210810966795;9.77166096030075;-0.999183330830304;-0.406868755703204;-0.377123441260105;17.0791343785065
"Double Breakpoint R";"eng-gb";1831;8.34123833571148;9.81144491937465;-0.987352773382806;-0.433105009297328;-0.403201678222292;16.7632617833152
"Double Breakpoint R";"eng-gb";1832;8.37848673121502;9.87219830311189;-0.993590644784093;-0.421963651640801;-0.390302131421982;16.7872996427145
"Double Breakpoint R";"eng-gb";1833;8.38753679008093;9.88386258860992;-0.995148819744354;-0.413600987132716;-0.409048256120006;16.8555994392328
"Double Breakpoint R";"eng-gb";1834;8.27652709736159;9.69206652442484;-0.975502510306883;-0.364791986935744;-0.407685175013926;16.6997656024315
"Double Breakpoint R";"eng-gb";1835;8.30756912070512;9.78243832508595;-0.980782980820567;-0.415874919148255;-0.398545234631138;16.8279841113638
"Double Breakpoint R";"eng-gb";1836;8.38650259400628;9.80461314861219;-0.987624324813028;-0.430844079869283;-0.395252356437622;16.8173335435474
"Double Breakpoint R";"eng-gb";1837;8.2923832211186;9.81924941097021;-0.989638794761343;-0.383252566280929;-0.386929160433577;16.973888262503
"Double Breakpoint R";"eng-gb";1838;8.33804756078804;9.81641584463236;-0.986600944032198;-0.402651386089476;-0.368862733222603;17.0079782167877
"Double Breakpoint R";"eng-gb";1839;8.44703193657256;9.86288403686371;-1.00959913350358;-0.422129163854846;-0.33427236633913;17.2406187908703
"Double Breakpoint R";"eng-gb";1840;8.36742207768084;9.83464584491421;-0.994703452298882;-0.404994348402912;-0.361483369424593;17.1763180372118
"Double Breakpoint R";"eng-gb";1841;8.45232532210167;9.95373537027896;-1.00025243396543;-0.42003844781774;-0.347108745987893;17.0625517975876
"Double Breakpoint R";"eng-gb";1842;8.4107012928923;9.92644783449628;-1.00112310946163;-0.400719933222997;-0.387239868215889;17.0098459993238
"Double Breakpoint R";"eng-gb";1843;8.38830127277849;9.89184974832397;-1.00498244147623;-0.392025061756167;-0.364869750259806;17.1143143761889
"Double Breakpoint R";"eng-gb";1844;8.42257541762694;9.92082772248891;-1.00770216422306;-0.398041527460454;-0.380649126846101;17.2349437669227
"Double Breakpoint R";"eng-gb";1845;8.40280656300611;9.87703837086133;-0.999467885489416;-0.387888921955636;-0.369854474252311;17.241000822311
"Double Breakpoint R";"eng-gb";1846;8.41534321579968;9.87187545420427;-0.992706099675914;-0.399544633473279;-0.377560079893397;17.1143195229916
"Double Breakpoint R";"eng-gb";1847;8.34785404185664;9.87157699717578;-0.987078677711478;-0.39100285341283;-0.368983539963639;17.1128980586185
"Double Breakpoint R";"eng-gb";1848;8.37382976942032;9.73732829370475;-0.993233492797723;-0.375700609882626;-0.355910456539924;17.156853116987
"Double Breakpoint R";"eng-gb";1849;8.37232064582245;9.83030801681433;-0.986338185249476;-0.391745166264608;-0.384584431003046;17.0541407437245
"Double Breakpoint R";"eng-gb";1850;8.38617485505953;9.8401519532269;-0.988366021857644;-0.373168932651522;-0.394237071766473;17.1666200370905
"Double Breakpoint R";"eng-gb";1851;8.44399316536868;9.97285368995007;-0.993580603616602;-0.402899526325822;-0.387794202401174;17.1882082359628
"Double Breakpoint R";"eng-gb";1852;8.43888415193848;9.87552405220982;-0.993753783652401;-0.406142893868176;-0.356530575603357;17.309256215518
"Double Breakpoint R";"eng-gb";1853;8.42649460534106;9.89996171069518;-0.994318328849059;-0.403087500380391;-0.372821071941276;17.4416190765681
"Double Breakpoint R";"eng-gb";1854;8.47691844154081;9.92017864868;-0.993170767794837;-0.404455363270212;-0.384869626040736;17.4437782149292
"Double Breakpoint R";"eng-gb";1855;8.45456835378911;9.88305919516094;-0.988834625852455;-0.396154728461496;-0.355910939994369;17.2564352258693
"Double Breakpoint R";"eng-gb";1856;8.58451552004803;10.0389097783433;-1.00360903914148;-0.417267759328695;-0.375978204568037;17.3037049744223
"Double Breakpoint R";"eng-gb";1857;8.48238669069608;9.9417457691321;-0.995100001530343;-0.379142072478;-0.397942097327589;17.3417709036069
"Double Breakpoint R";"eng-gb";1858;8.49692781969716;10.0105467149781;-0.988265716256572;-0.394351353557802;-0.37463765725724;17.252756345492
"Double Breakpoint R";"eng-gb";1859;8.50172880829616;9.98968773962725;-0.992084367355194;-0.412342408872387;-0.391176989146733;17.2285704190434
"Double Breakpoint R";"eng-gb";1860;8.5388529600186;10.0280814804422;-0.996356834894181;-0.412280419339039;-0.379247030354517;17.2816573654029
"Double Breakpoint R";"eng-gb";1861;8.51515706939343;9.98558587505448;-1.00117463802685;-0.399071444594942;-0.397592258556697;17.2027562629077
"Double Breakpoint R";"eng-gb";1862;8.57936756399413;10.0330424687929;-1.0098036031929;-0.42099060445199;-0.362620425913259;17.3148183824998
"Double Breakpoint R";"eng-gb";1863;8.48270221553358;9.94242407975128;-1.00542059746523;-0.392036178054015;-0.393325953783011;17.1985624290001
"Double Breakpoint R";"eng-gb";1864;8.68489332618414;10.1296038375263;-1.01017090129458;-0.414611121005588;-0.368072868491469;17.2663162154836
"Double Breakpoint R";"eng-gb";1865;8.6332440079084;10.0651770028896;-1.0073074900355;-0.403740357575079;-0.340345596820004;17.3846396773109
"Double Breakpoint R";"eng-gb";1866;8.67031231135219;10.1548977566509;-1.01360015725108;-0.417370396256925;-0.347045398731572;17.3927094744497
"Double Breakpoint R";"eng-gb";1867;8.62005632690492;10.0596568369556;-1.00477033816816;-0.413340033629121;-0.329718277496487;17.3688171149316
"Double Breakpoint R";"eng-gb";1868;8.63927817414788;10.0715767757319;-1.0136488284238;-0.397139153983494;-0.333512217681882;17.4288794954806
"Double Breakpoint R";"eng-gb";1869;8.7430254159784;10.1832249210567;-1.02082052059896;-0.421447455023298;-0.298775573338174;17.5304431702872
"Double Breakpoint R";"eng-gb";1870;8.63611374314067;10.0384978319006;-1.01545001859332;-0.404324827268313;-0.337168489727475;17.4963575515773
"Double Breakpoint R";"eng-gb";1871;8.65316275036473;10.1668295679246;-1.01295490134524;-0.409224528396831;-0.346646059796794;17.4554815425564
"Double Breakpoint R";"eng-gb";1872;8.61856126079012;10.1258718520713;-1.0070681112848;-0.413471054031555;-0.338232760542244;17.4166719282848
"Double Breakpoint R";"eng-gb";1873;8.67969741233409;10.1583085484809;-1.01857628744233;-0.408941076376045;-0.314081316743094;17.5134559365156
"Double Breakpoint R";"eng-gb";1874;8.68633187651287;10.2016688823645;-1.01721823739952;-0.408932485490713;-0.328065653091213;17.6144288939303
"Double Breakpoint R";"eng-gb";1875;8.70775463597304;10.1433146293996;-1.02154153768318;-0.411998287606151;-0.341365067133763;17.7024343939623
"Double Breakpoint R";"eng-gb";1876;8.63776504320613;10.1194458570359;-1.01090401313396;-0.402230950321925;-0.335304843325809;17.6021933871932
"Double Breakpoint R";"eng-gb";1877;8.67952668844155;10.0986260866562;-1.00419537888218;-0.428923479441086;-0.331058294074145;17.5873386126304
"Double Breakpoint R";"eng-gb";1878;8.70591875739091;10.1620218412683;-1.01115009163352;-0.412859737740686;-0.339876281632312;17.6060570448226
"Double Breakpoint R";"eng-gb";1879;8.75677434253794;10.2211602990652;-1.02018839855928;-0.428804248849499;-0.306933777668514;17.6440043192823
"Double Breakpoint R";"eng-gb";1880;8.73948939433007;10.2911170386377;-1.01486851097524;-0.434290895164328;-0.325299091605289;17.6649118049304
"Double Breakpoint R";"eng-gb";1881;8.6886679206709;10.2154090278732;-1.00968711348099;-0.431079392868959;-0.322523530437027;17.6015419299065
"Double Breakpoint R";"eng-gb";1882;8.67959439168183;10.145641219148;-1.01338534057202;-0.409528346319776;-0.346551427910061;17.7399954306317
"Double Breakpoint R";"eng-gb";1883;8.74449305223869;10.252015281787;-1.02491841882978;-0.426244352747748;-0.334121062244086;17.9101856441556
"Double Breakpoint R";"eng-gb";1884;8.7023274479793;10.1465184321756;-1.01604880780886;-0.417711597686522;-0.352980381149324;17.7400287692197
"Double Breakpoint R";"eng-gb";1885;8.72228381954541;10.194576470242;-1.01531737304547;-0.417333837903621;-0.341781023950937;17.7808680405376
"Double Breakpoint R";"eng-gb";1886;8.6865249562595;10.1254196821084;-1.00351949987306;-0.418940077406131;-0.318277556618062;17.3520509835381
"Double Breakpoint R";"eng-gb";1887;8.69436824367595;10.1657962468233;-1.01044193668325;-0.418778726584455;-0.337928162946238;17.5614289591906
"Double Breakpoint R";"eng-gb";1888;8.75176969224683;10.2547670212403;-1.01428548295194;-0.426203814467483;-0.309962508224105;17.5611725139879
"Double Breakpoint R";"eng-gb";1889;8.72515296156752;10.2617441314976;-1.00484114712641;-0.417755725881228;-0.306491248783697;17.4284519365188
"Double Breakpoint R";"eng-gb";1890;8.73090324397981;10.2054192685141;-1.00271522438681;-0.432000969019588;-0.328093695250976;17.40434956265
"Double Breakpoint R";"eng-gb";1891;8.68858099391963;10.2137782563494;-1.00152494794413;-0.427696480074458;-0.301740518114908;17.4716886649569
"Double Breakpoint R";"eng-gb";1892;8.67373358909577;10.2312273458268;-0.998713268311409;-0.432850830260096;-0.302735289081819;17.4695459177218
"Double Breakpoint R";"eng-gb";1893;8.70032840986658;10.2599649715991;-1.00137138082562;-0.432806256497372;-0.334384812207308;17.4789092217285
"Double Breakpoint R";"eng-gb";1894;8.71119556180497;10.2664403360662;-0.998446949506173;-0.416343068971889;-0.304860370339396;17.412394287823
"Double Breakpoint R";"eng-gb";1895;8.75387055041975;10.3105037552557;-1.01205021765669;-0.42222766832976;-0.303483717885058;17.5948509070282
"Double Breakpoint R";"eng-gb";1896;8.75580659646661;10.2733825343186;-1.00926681969995;-0.428627028892996;-0.31349091698569;17.5607318291994
"Double Breakpoint R";"eng-gb";1897;8.70901339215748;10.3092502297433;-1.00141113874441;-0.426168590014955;-0.317716268654767;17.4985503989358
"Double Breakpoint R";"eng-gb";1898;8.74320400499615;10.3108585396633;-1.00327348365266;-0.428205585564999;-0.319018822989664;17.5425518394662
"Double Breakpoint R";"eng-gb";1899;8.69066554181855;10.271223054781;-1.00348811214774;-0.428014164544378;-0.310439108030252;17.5225319145296
"Double Breakpoint R";"eng-gb";1900;8.65919142766889;10.2754333502233;-0.996081903284403;-0.416630423304668;-0.314390755067376;17.4502087222469
"Double Breakpoint R";"eng-gb";1901;8.77225390623684;10.3793475518422;-1.00555276476431;-0.434172449811503;-0.304082680714456;17.5738672573313
"Double Breakpoint R";"eng-gb";1902;8.72245017875939;10.3179370118313;-1.00101974725823;-0.419780246949253;-0.343036122831555;17.6237363598482
"Double Breakpoint R";"eng-gb";1903;8.69793761593831;10.2500648278281;-1.00059904006337;-0.430989200299713;-0.308890265632313;17.6079319288891
"Double Breakpoint R";"eng-gb";1904;8.6991580935246;10.317457999884;-0.999397498350286;-0.43726827847296;-0.309735240283939;17.6787950245663
"Double Breakpoint R";"eng-gb";1905;8.73812723687182;10.3982915362281;-0.997276871049502;-0.447355319911747;-0.322560795912891;17.5910972511293
"Double Breakpoint R";"eng-gb";1906;8.7564375685058;10.3696869230712;-1.00125403977391;-0.436574901470386;-0.319163320242592;17.7476601097829
"Double Breakpoint R";"eng-gb";1907;8.65389163072895;10.2842447766737;-0.991500174687423;-0.441749999758066;-0.309832433833843;17.6386063312753
"Double Breakpoint R";"eng-gb";1908;8.67983598949825;10.3242663115974;-0.993093135558035;-0.441415650996255;-0.311189034581315;17.6666047985457
"Double Breakpoint R";"eng-gb";1909;8.68362601852324;10.3659049462771;-0.988832939761795;-0.45655737665558;-0.309422168557824;17.075345272399
"Double Breakpoint R";"eng-gb";1910;8.74627456618438;10.4342792399753;-0.99580101532726;-0.437407940902031;-0.317665382738513;17.1651557561145
"Double Breakpoint R";"eng-gb";1911;8.66340267940379;10.3179554406724;-0.991248235901917;-0.451378272289941;-0.343488919326029;17.1776688498428
"Double Breakpoint R";"eng-gb";1912;8.71272711731198;10.3759059173543;-0.991497803329847;-0.466469848406756;-0.316268919166102;17.2827656060351
"Double Breakpoint R";"eng-gb";1913;8.70445148138628;10.4019279445658;-0.989569829082198;-0.463948659330645;-0.3087951553119;17.1426965175335
"Double Breakpoint R";"eng-gb";1914;8.63730723381037;10.3300134859925;-0.992574073407366;-0.445777504422951;-0.319999785807155;17.0936883746797
"Double Breakpoint R";"eng-gb";1915;8.64742550257135;10.3577818235207;-0.984016574913557;-0.444369195824196;-0.32252553197188;16.7333561889883
"Double Breakpoint R";"eng-gb";1916;8.61482009709888;10.3232281160593;-0.984910606890607;-0.434293083317129;-0.347798963487647;16.4142815493261
"Double Breakpoint R";"eng-gb";1917;8.58592901650128;10.2676496938616;-0.985939943278412;-0.463339059839919;-0.341914268839194;16.408760317348
"Double Breakpoint R";"eng-gb";1918;8.58125041234987;10.3208159464076;-0.982971875871617;-0.474130037630359;-0.333442976946594;16.3010740691047
"Double Breakpoint R";"eng-gb";1919;8.63099758420413;10.3839151929888;-0.990489899911481;-0.464147004014397;-0.329726406989404;16.6666938822848
"Double Breakpoint R";"eng-gb";1920;8.62095547987624;10.4334816764429;-0.979610116827272;-0.489230718240005;-0.340201425362016;17.0408050463958
"Double Breakpoint R";"eng-gb";1921;8.61037351789748;10.3304961907257;-0.977790359178239;-0.452317095317702;-0.328013501853625;16.9076395388625
"Double Breakpoint R";"eng-gb";1922;8.61774036153411;10.3824436657279;-0.980699032624098;-0.448636253345388;-0.328197214756469;16.8842971905664
"Double Breakpoint R";"eng-gb";1923;8.58606649629827;10.2404698561771;-0.984232630117536;-0.435651206142403;-0.287825269979865;17.2064824076745
"Double Breakpoint R";"eng-gb";1924;8.56715605517523;10.2232297313171;-0.983810378801078;-0.432267137712524;-0.315187774883422;17.2024608947111
"Double Breakpoint R";"eng-gb";1925;8.63192078559147;10.2239824488271;-0.991184242411555;-0.431709787428346;-0.306922540096122;17.2482611921872
"Double Breakpoint R";"eng-gb";1926;8.63990390906003;10.3048952450058;-0.987192595883656;-0.437866536922215;-0.270458355212237;17.0746821333136
"Double Breakpoint R";"eng-gb";1927;8.67346349756433;10.3130826825683;-0.991889321494172;-0.442135716184891;-0.297837869124648;17.2484370491033
"Double Breakpoint R";"eng-gb";1928;8.68760053015879;10.4025700906599;-0.993711244756576;-0.455280742192393;-0.293810162733154;17.2447103969821
"Double Breakpoint R";"eng-gb";1929;8.70590013140278;10.3793396989598;-0.997826725587411;-0.438828397910311;-0.307532544763647;17.1868772881017
"Double Breakpoint R";"eng-gb";1930;8.70290520887789;10.3343636897275;-0.994923534805348;-0.450609627238356;-0.289475444281341;17.2400807993733
"Double Breakpoint R";"eng-gb";1931;8.67333477639424;10.4583615476759;-0.992800289756369;-0.452336650613417;-0.32436188224854;17.1942038373887
"Double Breakpoint R";"eng-gb";1932;8.65445656952933;10.4159581624756;-0.996284177512534;-0.457905853084491;-0.337825738110246;17.0905149448816
"Double Breakpoint R";"eng-gb";1933;8.66768614926911;10.4594595188316;-0.991887609072091;-0.472344877956549;-0.312209322181676;16.8985926719834
"Double Breakpoint R";"eng-gb";1934;8.60073288559746;10.3514912111325;-0.979851360500219;-0.451759371156941;-0.340556749208169;16.94231374605
"Double Breakpoint R";"eng-gb";1935;8.61797852483532;10.3853709535803;-0.983142644271479;-0.469914156752816;-0.327755608833831;16.9902373133895
"Double Breakpoint R";"eng-gb";1936;8.59857305277491;10.4184151814978;-0.978796693398177;-0.470179441843844;-0.321675594785795;17.0066115791576
"Double Breakpoint R";"eng-gb";1937;8.59855033460586;10.4020386161107;-0.976624118919808;-0.478862608401694;-0.310611994365761;16.9243217937952
"Double Breakpoint R";"eng-gb";1938;8.61713077851617;10.4154872375735;-0.980154503794003;-0.483132703839749;-0.321934475921855;17.0049616500259
"Double Breakpoint R";"eng-gb";1939;8.61338018224058;10.4314552870736;-0.977757237354885;-0.490755411949213;-0.304558739563664;16.8474059075729
"Double Breakpoint R";"eng-gb";1940;8.51137426409092;10.304152386002;-0.96148037848334;-0.481348719611666;-0.290427685691229;16.532863353106
"Double Breakpoint R";"eng-gb";1941;8.5743235533482;10.3211123870694;-0.972642416539015;-0.455690166641981;-0.308800777978863;16.2328200859869
"Double Breakpoint R";"eng-gb";1942;8.47252666704405;10.2732267855795;-0.964422881147902;-0.494838774701814;-0.328078345955255;16.0885310491347
"Double Breakpoint R";"eng-gb";1943;8.49014816475064;10.255258733113;-0.969224712528602;-0.484043362252959;-0.348276366712813;16.1731751661045
"Double Breakpoint R";"eng-gb";1944;8.520664841755;10.3264069694912;-0.975268055956436;-0.494238420947288;-0.347266305608389;16.1869843651843
"Double Breakpoint R";"eng-gb";1945;8.53911506275369;10.3783134588994;-0.972840773515221;-0.483402342252238;-0.354874899526526;16.4131247789256
"Double Breakpoint R";"eng-gb";1946;8.57980045986804;10.4002111808392;-0.97639363460145;-0.476694828781785;-0.344491227688918;16.8641900799008
"Double Breakpoint R";"eng-gb";1947;8.57224472668761;10.4671784499524;-0.97117787572453;-0.492343472202512;-0.343431093710844;16.9452138879024
"Double Breakpoint R";"eng-gb";1948;8.62153401380903;10.4656508238408;-0.977295185209652;-0.485803906481535;-0.33366068444562;17.0907743454913
"Double Breakpoint R";"eng-gb";1949;8.57805105260909;10.4616591674663;-0.975242045171598;-0.482824022174133;-0.346377532668085;17.2187626113251
"Double Breakpoint R";"eng-gb";1950;8.56111320089518;10.4501991816815;-0.973699738932339;-0.472872531443163;-0.348511361181378;17.1749972222147
"Double Breakpoint R";"eng-gb";1951;8.60378488709878;10.4847869878232;-0.979832886600922;-0.48435101664959;-0.320681797769841;17.2704012243854
"Double Breakpoint R";"eng-gb";1952;8.5957437477372;10.4596639277488;-0.975105394537006;-0.454384471994536;-0.330550260533706;17.3079225705453
"Double Breakpoint R";"eng-gb";1953;8.56222092520363;10.4246450207642;-0.971482052381397;-0.467836445939878;-0.30082417922549;17.1783607065819
"Double Breakpoint R";"eng-gb";1954;8.56306789916449;10.4264569897254;-0.966555195548886;-0.462159731206911;-0.311871647619476;17.1365511872602
"Double Breakpoint R";"eng-gb";1955;8.51561698869564;10.4183073315766;-0.966159628386878;-0.463832809534703;-0.329334392028043;17.1373355557779
"Double Breakpoint R";"eng-gb";1956;8.55097327009628;10.421651092401;-0.97013395861056;-0.473003647085534;-0.305402579764129;17.2055842522578
"Double Breakpoint R";"eng-gb";1957;8.50726323947602;10.4596488130971;-0.958401506872951;-0.481556201929004;-0.311783425030468;17.2442223775119
"Double Breakpoint R";"eng-gb";1958;8.56278037571145;10.5018709945883;-0.967334898208279;-0.460204511879438;-0.299290259570794;17.2160355947791
"Double Breakpoint R";"eng-gb";1959;8.50354723340521;10.3579928205539;-0.951818132235093;-0.455160164911832;-0.303440409725576;17.0671476610225
"Double Breakpoint R";"eng-gb";1960;8.50064670299522;10.466921245187;-0.955703825120963;-0.481441139905221;-0.298141730678914;17.3656336129628
"Double Breakpoint R";"eng-gb";1961;8.52662032527958;10.4293781020785;-0.960731122993716;-0.471991995779333;-0.27931797722782;17.481095187446
"Double Breakpoint R";"eng-gb";1962;8.47403793987213;10.3550610428398;-0.955763648374841;-0.461665843224071;-0.276236849732218;17.5011121190702
"Double Breakpoint R";"eng-gb";1963;8.46142034900702;10.3868606662647;-0.950845769096521;-0.449871333119235;-0.304885639640127;17.4491968563517
"Double Breakpoint R";"eng-gb";1964;8.46353820222106;10.4037848850683;-0.94785236768421;-0.467374419907933;-0.278977004797296;17.4479471112511
"Double Breakpoint R";"eng-gb";1965;8.46173706300138;10.3587547935003;-0.947914568126574;-0.459496501029877;-0.278977342663243;17.5597510124376
"Double Breakpoint R";"eng-gb";1966;8.45564077033882;10.4577330440794;-0.949532321685202;-0.4763205969183;-0.276734645378202;17.5783902374611
"Double Breakpoint R";"eng-gb";1967;8.41913174299691;10.3895455498367;-0.945045520309234;-0.461061445849234;-0.264647462383249;17.6096153167903
"Double Breakpoint R";"eng-gb";1968;8.49169632329891;10.4358517737598;-0.950231394845239;-0.472720021447801;-0.284992313198987;17.7235084709594
"Double Breakpoint R";"eng-gb";1969;8.50178465612453;10.4876131389039;-0.946326425646139;-0.481050533195426;-0.278767150349303;17.6968079607652
"Double Breakpoint R";"eng-gb";1970;8.45053606095331;10.4065427358995;-0.939690852494067;-0.481055381376747;-0.266828662530342;17.6580183892241
"Double Breakpoint R";"eng-gb";1971;8.45225539455162;10.4133963477301;-0.940336130569991;-0.469489530384106;-0.250566311926538;17.7067196918188
"Double Breakpoint R";"eng-gb";1972;8.4286479774665;10.3914151859403;-0.938680168796686;-0.470521969513582;-0.268687236965434;17.6868759467599
"Double Breakpoint R";"eng-gb";1973;8.42348287646939;10.4259053065998;-0.936228683611566;-0.476872678686923;-0.279413288464757;17.6559194751398
"Double Breakpoint R";"eng-gb";1974;8.42206751323912;10.424165929833;-0.93322727052286;-0.468683609277607;-0.265005452667002;17.4958480673904
"Double Breakpoint R";"eng-gb";1975;8.41123067113114;10.4293182567631;-0.932006143351826;-0.475135278554088;-0.258331273490207;17.6095602918177
"Double Breakpoint R";"eng-gb";1976;8.43151837582094;10.4476089360103;-0.932739411731109;-0.473698801200393;-0.249674626247374;17.6206056195972
"Double Breakpoint R";"eng-gb";1977;8.40168933613209;10.3984029813422;-0.926680563174757;-0.469944643880154;-0.253418185898739;17.5798748408843
"Double Breakpoint R";"eng-gb";1978;8.43480585643479;10.4577812904503;-0.932087994204041;-0.46804532014434;-0.26722672716554;17.6160766601059
"Double Breakpoint R";"eng-gb";1979;8.37892307573697;10.3418804543059;-0.926741223199119;-0.465107879197976;-0.258843645519882;17.614084898515
"Double Breakpoint R";"eng-gb";1980;8.40281984508849;10.3952502400452;-0.929911831577771;-0.464929947330799;-0.263626683198068;17.6650273016976
"Double Breakpoint R";"eng-gb";1981;8.4073090681903;10.4309639739716;-0.92814292367538;-0.478505364628435;-0.252478842065273;17.641205067453
"Double Breakpoint R";"eng-gb";1982;8.42858961447007;10.4718587791854;-0.93301008249433;-0.472534344942812;-0.265502524977682;17.7328529787505
"Double Breakpoint R";"eng-gb";1983;8.42549434081441;10.492043335028;-0.931618994772359;-0.481479940938801;-0.265926185623551;17.7461301663009
"Double Breakpoint R";"eng-gb";1984;8.4032531579814;10.3943876397948;-0.931852757449839;-0.466106679482175;-0.271543381645565;17.7802959176259
"Double Breakpoint R";"eng-gb";1985;8.42847983035075;10.3896943281096;-0.930754510142052;-0.469774645584499;-0.263511768766462;17.8380850830445
"Double Breakpoint R";"eng-gb";1986;8.42921878067497;10.4274484388332;-0.932807426028523;-0.478772583799401;-0.26663770767008;17.9133101382904
